comment_sentence_id,class,comment_sentence,category
2449,CaseInsensitiveDict,will contain case sensitive keys.,0
2961,HebrewProber,alone are meaningless.,0
3090,Markup,def html self,0
3091,Markup,return a href foo foo a,0
3603,Path,"first of all, instead of returning an open file",0
3731,Request,"used to prepare a class preparedrequest preparedrequest , which is sent to the server.",0
3092,Markup,markup foo,0
3604,Path,handle it returns just the filename.,0
3093,Markup,markup a href foo foo a,0
3605,Path,"secondly, it can perform various",0
3094,Markup,"this is a subclass of the text type str in python 3,",0
3606,Path,basic checks about what the file or directory should be.,0
3095,Markup,unicode in python 2 .,0
3096,Markup,"it has the same methods as that type, but",0
3097,Markup,all methods escape their arguments and return a markup instance.,0
3098,Markup,markup em %s em % foo & bar,0
3099,Markup,markup em foo &amp bar em,0
3100,Markup,markup em hello em foo,0
3101,Markup,markup em hello em &lt foo&gt,0
3499,ParseFatalException,user throwable exception thrown when inconsistent parse content,0
3500,ParseFatalException,is found stops all parsing immediately,0
2359,_BZ2Proxy,this is actually,0
2360,_BZ2Proxy,a workaround for a limitation in bz2 module s bz2file,0
2361,_BZ2Proxy,class which unlike gzip^gzipfile has no support for,0
3513,ParseResults,example,0
2362,_BZ2Proxy,a file object argument.,0
3514,ParseResults,integer word nums,0
3515,ParseResults,date str integer^setresultsname year,0
3516,ParseResults,integer^setresultsname month,0
3517,ParseResults,integer^setresultsname day,0
2878,FollowedBy,followedby does not advance the parsing position within,0
3518,ParseResults,# equivalent form,0
2879,FollowedBy,"the input string, it only verifies that the specified parse",0
3519,ParseResults,# date str integer year integer month integer day,0
2880,FollowedBy,expression matches at the current position.,0
3520,ParseResults,# parsestring returns a parseresults object,0
2881,FollowedBy,followedby,0
3521,ParseResults,result date str^parsestring 1999 12 31,0
2882,FollowedBy,always returns a null token list.,0
3522,ParseResults,"def test s, fn repr",0
2883,FollowedBy,if any results names are defined,0
3523,ParseResults,"print %s %s % s, fn eval s",0
2884,FollowedBy,"in the lookahead expression, those will be returned for access by",0
2500,Context_,creating instances is neither supported nor useful as it s created,0
3524,ParseResults,test list result,0
2885,FollowedBy,name.,0
2501,Context_,automatically at various stages of the template evaluation and should not,0
3525,ParseResults,test result 0,0
2502,Context_,be created by hand.,0
3526,ParseResults,test result month,0
2887,FollowedBy,# use followedby to match a label only if it is followed by a,0
2503,Context_,the context is immutable.,0
3527,ParseResults,test result^day,0
3528,ParseResults,test month in result,0
2889,FollowedBy,label data word followedby,0
3529,ParseResults,test minutes in result,0
3530,ParseResults,"test result^dump , str",0
3020,InternalName,you cannot create these nodes,0
3021,InternalName,yourself but the parser provides a,0
2382,And,requires all given class parseexpression s to be found in the given order.,0
3022,InternalName,meth jinja2^parser.parser^free identifier method that creates,0
3791,Resource,this is,0
2383,And,expressions may be separated by whitespace.,0
3023,InternalName,a new identifier for you.,0
3792,Resource,"not normally instantiated by user code, but rather by a",0
2384,And,may be constructed using the operator.,0
3024,InternalName,this identifier is not available from the,0
3793,Resource,class resourcefinder which manages the resource.,0
2385,And,"may also be constructed using the operator, which will",0
3025,InternalName,template and is not threated specially by the compiler.,0
2386,And,suppress backtracking.,0
2543,CookieConflictError,use ^get and ^set and include domain and path args in order to be more specific.,0
3063,LRUCache,this is fast for small capacities something below 1000 but doesn t,0
2936,HebrewProber,the two sbcharsetprobers identify that the text is in,0
3064,LRUCache,scale.,0
2937,HebrewProber,"fact some kind of hebrew, logical or visual.",0
3065,LRUCache,but as long as it s only used as storage for templates this,0
3066,LRUCache,won t do any harm.,0
4872,ConvReLU3d,note,0
4873,ConvReLU3d,attributes same as torch^nn.quantized^conv3d,0
5644,TransformerEncoderLayer,"ashish vaswani, noam shazeer, niki parmar, jakob uszkoreit, llion jones, aidan n gomez,",0
4364,BatchNorm1d,note,0
5645,TransformerEncoderLayer,"lukasz kaiser, and illia polosukhin.",0
4365,BatchNorm1d,this attr momentum argument is different from one used in optimizer,0
5646,TransformerEncoderLayer,2017,0
4366,BatchNorm1d,classes and the conventional notion of momentum.,0
5647,TransformerEncoderLayer,attention is all you need.,0
4367,BatchNorm1d,"mathematically, the",0
5648,TransformerEncoderLayer,in advances in,0
4368,BatchNorm1d,update rule for running statistics here is,0
5649,TransformerEncoderLayer,"neural information processing systems, pages 6000 6010.",0
4369,BatchNorm1d,"math hat x text new 1 text momentum times hat x text momentum times x t ,",0
5650,TransformerEncoderLayer,users may modify or implement,0
4370,BatchNorm1d,where math hat x is the estimated statistic and math x t is the,0
5651,TransformerEncoderLayer,in a different way during application.,0
4371,BatchNorm1d,new observed value.,0
4372,BatchNorm1d,"because the batch normalization is done over the c dimension, computing statistics",0
4373,BatchNorm1d,"on n, l slices, it s common terminology to call this temporal batch normalization.",0
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,0
4145,_OpNamespace,say a user has created a custom operator called my namespace my op .,0
4146,_OpNamespace,to,0
4147,_OpNamespace,"call this op, the user will write torch^ops.my namespace^my op .",0
4148,_OpNamespace,.,0
4149,_OpNamespace,"at startup, this operation will not yet be bound into python.",0
4150,_OpNamespace,"instead, the",0
4151,_OpNamespace,following sequence of magic tricks will occur,0
4152,_OpNamespace,1,0
4153,_OpNamespace,torch^ops.my namespace will invoke the getattr magic method,0
4154,_OpNamespace,"on the torch^ops object, which will create a new opnamespace",0
4155,_OpNamespace,object called my namespace and set it as an attribute on the ops,0
4156,_OpNamespace,object.,0
4157,_OpNamespace,2,0
4158,_OpNamespace,torch^ops.my namespace^my op will then invoke getattr on,0
4159,_OpNamespace,"the my namespace object, which will retrieve the operation via",0
4160,_OpNamespace,"torch^get operation , a function bound from c , and then in a similar",0
5441,OneHotCategorical,"note attr probs must be non negative, finite and have a non zero sum,",0
4162,_OpNamespace,3,0
5442,OneHotCategorical,and it will be normalized to sum to 1.,0
4163,_OpNamespace,torch^ops.my namespace^my op .,0
4164,_OpNamespace,then calls this new operation,0
4165,_OpNamespace,and subsequent accesses will incur no further lookup the namespace and,0
4166,_OpNamespace,operation will already exist .,0
5214,ExternalInitializer,current version is not doing any real sanity checks to the parameter.,0
5726,Unfold,note,0
5727,Unfold,class torch^nn.fold calculates each combined value in the resulting,0
5728,Unfold,large tensor by summing all values from all containing blocks.,0
5729,Unfold,class torch^nn.unfold extracts the values in the local blocks by,0
5730,Unfold,copying from the large tensor.,0
5731,Unfold,"so, if the blocks overlap, they are not",0
5732,Unfold,inverses of each other.,0
5733,Unfold,"in general, folding and unfolding operations are related as",0
5734,Unfold,follows.,0
5735,Unfold,consider class torch^nn.fold and,0
5736,Unfold,class torch^nn.unfold instances created with the same,0
5737,Unfold,parameters,0
5738,Unfold,fold params dict kernel size .,0
5739,Unfold,", dilation .",0
5740,Unfold,", padding .",0
5741,Unfold,", stride .",0
5742,Unfold,fold nn^fold output size .,0
5743,Unfold,", fold params",0
5744,Unfold,unfold nn^unfold fold params,0
5745,Unfold,then for any supported input tensor the following,0
5746,Unfold,equality holds,0
5747,Unfold,fold unfold input divisor input,0
5236,LastNWindowCollector,"if you have complex data,",0
5748,Unfold,where divisor is a tensor that depends only on the shape,0
5237,LastNWindowCollector,use packrecords to pack it before using this layer.,0
5749,Unfold,and dtype of the input,0
5238,LastNWindowCollector,this layer is not thread safe.,0
5750,Unfold,"input ones torch^ones input^shape, dtype input^dtype",0
5751,Unfold,divisor fold unfold input ones,0
5752,Unfold,"when the divisor tensor contains no zero elements, then",0
5753,Unfold,fold and unfold operations are inverses of each,0
5754,Unfold,other up to constant divisor .,0
4480,BCEWithLogitsLoss,note that the targets t i should be numbers,0
4481,BCEWithLogitsLoss,between 0 and 1.,0
5252,LBFGS,note,0
5508,SGD,nesterov momentum is based on the formula from,0
5253,LBFGS,this is a very memory intensive optimizer it requires additional,0
5509,SGD,on the importance of initialization and momentum in deep learning .,0
5254,LBFGS,param bytes history size 1 bytes .,0
5255,LBFGS,if it doesn t fit in memory,0
5256,LBFGS,"try reducing the history size, or use a different algorithm.",0
4238,Adam,it has been proposed in adam a method for stochastic optimization .,0
4249,Adam,algorithm from the paper on the convergence of adam and beyond,0
4251,Adam,adam a method for stochastic optimization,0
4252,Adam,https arxiv^org abs 14126980,0
4253,Adam,on the convergence of adam and beyond,0
4254,Adam,https openreview^net forum?id ryqu7f rz,0
5055,EmbeddingBag,"for bags of constant length and no attr per sample weights , this class",0
5056,EmbeddingBag,"with mode sum is equivalent to class torch^nn.embedding followed by torch^sum dim 0 ,",0
5057,EmbeddingBag,"with mode mean is equivalent to class torch^nn.embedding followed by torch^mean dim 0 ,",0
5058,EmbeddingBag,with mode max is equivalent to class torch^nn.embedding followed by torch^max dim 0 .,0
5059,EmbeddingBag,"however, class torch^nn.embeddingbag is much more time and memory efficient than using a chain of these",0
5060,EmbeddingBag,operations.,0
5061,EmbeddingBag,embeddingbag also supports per sample weights as an argument to the forward,0
5062,EmbeddingBag,pass.,0
5063,EmbeddingBag,this scales the output of the embedding before performing a weighted,0
5064,EmbeddingBag,reduction as specified by mode .,0
5065,EmbeddingBag,"if attr per sample weights is passed, the",0
5066,EmbeddingBag,"only supported mode is sum , which computes a weighted sum according to",0
5067,EmbeddingBag,attr per sample weights .,0
5935,PreparedRequest,generated from either a class request request object or manually.,0
257,ChunkIter,given a file like object as the,1
258,ChunkIter,"constructor, yield chunks of read operations from that object.",1
263,Client,"it allows the user to compose get and post requests, and",1
264,Client,obtain the response that the server gave to those requests.,1
265,Client,the server response objects are annotated with the details,1
266,Client,of the contexts and templates that were rendered during the,1
267,Client,process of serving the request.,1
268,Client,client objects are stateful they will retain cookie and,1
269,Client,thus session details for the lifetime of the client instance.,1
782,SessionStore,"a database session store, that handles updating the account id column",1
783,SessionStore,inside the custom session model.,1
19,Atomic,"decorated function in the instance itself, used as a context manager.",1
543,MigrationLoader,"on initialization, this class will scan those directories, and open and",1
544,MigrationLoader,"read the python files, looking for a class called migration, which should",1
545,MigrationLoader,inherit from django^db.migrations^migration.,1
546,MigrationLoader,see,1
547,MigrationLoader,django^db.migrations^migration for what that looks like.,1
548,MigrationLoader,some migrations will be marked as replacing another set of migrations.,1
549,MigrationLoader,these are loaded into a separate set of migrations away from the main ones.,1
550,MigrationLoader,if all the migrations they replace are either unapplied or missing from,1
551,MigrationLoader,"disk, then they are injected into the main set, replacing the named migrations.",1
552,MigrationLoader,any dependency pointers to the replaced migrations are re pointed to the,1
553,MigrationLoader,new migration.,1
51,AtomicTests,the tests make assertions on internal attributes because there isn t a,1
307,CustomCacheKeyValidationTests,a custom cache backend that otherwise inherits from a builtin,1
52,AtomicTests,robust way to ask the database for its current transaction state.,1
308,CustomCacheKeyValidationTests,"backend, and override the default key validation.",1
53,AtomicTests,since the decorator syntax is converted into a context manager see the,1
54,AtomicTests,"implementation , there are only a few basic tests with the decorator",1
55,AtomicTests,syntax and the bulk of the tests use the context manager syntax.,1
63,AutoFieldMeta,it is intended that autofieldmixin become public api when it is possible to,1
64,AutoFieldMeta,create a non integer automatically generated field using column defaults,1
65,AutoFieldMeta,stored in the database.,1
844,TestRouter,routes to the other database if the model name starts with other .,1
348,FakePayload,this makes sure that views can t do anything under the test client,1
349,FakePayload,that wouldn t work in real life.,1
355,FallbackStorage,try to store all messages in the first backend.,1
611,MultiValueDict,"this class exists to solve the irritating problem raised by cgi^parse qs,",1
356,FallbackStorage,store any unstored,1
612,MultiValueDict,"which returns a list for every key, even though most web forms submit",1
357,FallbackStorage,messages in each subsequent backend.,1
613,MultiValueDict,single name value pairs.,1
880,WindowFrame,there are two types of frame,1
881,WindowFrame,"clauses which are subclasses, however, all processing and validation by no",1
882,WindowFrame,means intended to be complete is done here.,1
377,ImageFileDescriptor,the only difference is,1
378,ImageFileDescriptor,"assigning the width height to the width field height field, if appropriate.",1
634,MultiValueField,"its clean method takes a decompressed list of values, which are then",1
635,MultiValueField,cleaned into a single value according to self^fields.,1
636,MultiValueField,each value in,1
637,MultiValueField,this list is cleaned by the corresponding field the first value is,1
638,MultiValueField,"cleaned by the first field, the second value is cleaned by the second",1
639,MultiValueField,"field, etc once all fields are cleaned, the list of clean values is",1
640,MultiValueField,compressed into a single value.,1
397,InputStreamExhausted,no more reads are allowed from this device.,1
655,MultiWidget,"in addition to the values added by widget^get context , this widget",1
656,MultiWidget,adds a list of subwidgets to the context as widget subwidgets .,1
657,MultiWidget,these can be looped over and rendered like normal widgets.,1
408,ListMixin,derived classes must call listmixin s init function,1
409,ListMixin,and implement the following,1
410,ListMixin,"function get single external self, i",1
411,ListMixin,return single item with index i for general use.,1
412,ListMixin,the index i will always satisfy 0 i len self .,1
668,Operation,it s responsible for both mutating the in memory model state,1
413,ListMixin,"function get single internal self, i",1
669,Operation,"see db migrations state^py to represent what it performs, as well",1
414,ListMixin,"same as above, but for use within the class optional",1
670,Operation,as actually performing it against a live database.,1
415,ListMixin,note that if get single internal and get single internal return,1
416,ListMixin,"different types of objects, set list must distinguish",1
417,ListMixin,between the two and handle each appropriately.,1
418,ListMixin,"function set list self, length, items",1
419,ListMixin,recreate the entire object.,1
420,ListMixin,note items may be a generator which calls get single internal.,1
421,ListMixin,"therefore, it is necessary to cache the values in a temporary",1
422,ListMixin,temp list items,1
423,ListMixin,before clobbering the original storage.,1
424,ListMixin,"function set single self, i, value",1
425,ListMixin,set the single item at index i to value optional,1
426,ListMixin,"if left undefined, all mutations will result in rebuilding",1
427,ListMixin,the object using set list.,1
428,ListMixin,function len self,1
429,ListMixin,return the length,1
430,ListMixin,int minlength,1
431,ListMixin,the minimum legal length optional,1
432,ListMixin,int maxlength,1
433,ListMixin,the maximum legal length optional,1
434,ListMixin,type or tuple allowed,1
435,ListMixin,a type or tuple of allowed item types optional,1
706,Permission,the permissions listed above are automatically created for each model.,1
467,MakeListTests,"the make list filter can destroy existing escaping, so the results are",1
468,MakeListTests,escaped.,1
725,ProxyModelInheritanceTests,this test creates two dummy,1
726,ProxyModelInheritanceTests,"apps and calls migrate, then verifies that the table has been created.",1
732,RawPostDataException,"multipart post data if it has been accessed via post,",1
733,RawPostDataException,"files, etc.",1
734,RawPostDataException,.,1
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,1
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,1
250,CacheHandler,ensure only one instance of each alias exists per thread.,1
763,SameAsLookup,the operator is the same as operator.,1
764,SameAsLookup,it tests actual geometric,1
765,SameAsLookup,equality of two features.,1
766,SameAsLookup,"so if a and b are the same feature,",1
767,SameAsLookup,"vertex by vertex, the operator returns true.",1
913,Audio,when this object is returned by an input cell or passed to the,1
914,Audio,"display function, it will result in audio controls being displayed",1
915,Audio,in the frontend only works in the notebook .,1
1142,Struct,a dict subclass with attribute style access.,1
1079,InteractiveShellApp,the following methods should be called by the meth initialize method,1
1143,Struct,this dict subclass has a a few extra features,1
1175,UserMagics,"all magics are eventually merged into a single namespace at runtime, but we",1
1080,InteractiveShellApp,of the subclass,1
1144,Struct,attribute style access.,1
1176,UserMagics,use this class to isolate the magics defined dynamically by the user into,1
1049,DisplayHook,"this class does many things, but the basic idea is that it is a callable",1
1081,InteractiveShellApp,meth init path,1
1145,Struct,"protection of class members like keys, items when using attribute",1
1177,UserMagics,their own class.,1
1050,DisplayHook,that gets called anytime user code returns a value.,1
1082,InteractiveShellApp,meth init shell to be implemented by the subclass,1
1146,Struct,style access.,1
1083,InteractiveShellApp,meth init gui pylab,1
1147,Struct,the ability to restrict assignment to only existing keys.,1
1084,InteractiveShellApp,meth init extensions,1
1148,Struct,intelligent merging.,1
1085,InteractiveShellApp,meth init code,1
1149,Struct,overloaded operators.,1
1280,ConfigDict,"if the sanity check is itself a dictionary of rules, values are expected",1
1281,ConfigDict,to be dictionaries or lists of items that match the rules defined.,1
1282,ConfigDict,this,1
1284,ConfigDict,configuration data can be nested by including a dictionary of further,1
1285,ConfigDict,rules in place of the default value.,1
1445,Event,actual interpretation and,1
1286,ConfigDict,"if the default value is an empty list, it is assumed to be a list of",1
1446,Event,rendering of events should be handled by the respective source class.,1
1287,ConfigDict,values of the type specified.,1
1270,ConfigDict,the object must be initialized with a dictionary which describes in,1
1271,ConfigDict,"a structured way what variables exist, what their legal values are,",1
1272,ConfigDict,and what their defaults are and what they are for.,1
1273,ConfigDict,each variable definition expects three values,1
1274,ConfigDict,1,1
1275,ConfigDict,a human readable description of what the variable is,1
1276,ConfigDict,2,1
1277,ConfigDict,a data type sanity check,1
1278,ConfigDict,3,1
1279,ConfigDict,a default value,1
1439,EncryptedIntDict,this also adds a working keys function.,1
2054,PlotAccessor,from 0 left bottom end to 1 right top end .,1
2055,PlotAccessor,default is 05,1
2056,PlotAccessor,center .,1
1574,BooleanArray,"this is a pandas extension array for boolean data, under the hood",1
1575,BooleanArray,represented by 2 numpy arrays a boolean array with the data and,1
2088,PlotAccessor,"if kind bar or barh , you can specify relative alignments",1
1576,BooleanArray,a boolean array with the mask true indicating missing .,1
2089,PlotAccessor,for bar plot layout by position keyword.,1
2090,PlotAccessor,from 0 left bottom end to 1 right top end .,1
1578,BooleanArray,logic for logical operations.,1
2091,PlotAccessor,default is 05,1
1579,BooleanArray,see ref boolean^kleene for more.,1
2092,PlotAccessor,center,1
1581,BooleanArray,func pandas^array specifying dtype boolean see examples,1
1582,BooleanArray,below .,1
2353,UnsortedIndexError,subclass of keyerror .,1
1585,BooleanArray,booleanarray is considered experimental.,1
1596,BooleanArray,attributes,1
1597,BooleanArray,none,1
1598,BooleanArray,methods,1
1599,BooleanArray,none,1
1600,BooleanArray,returns,1
1601,BooleanArray,booleanarray,1
1603,BooleanArray,create an booleanarray with func pandas^array,1
1604,BooleanArray,"pd^array true, false, none , dtype boolean",1
1605,BooleanArray,booleanarray,1
1877,IntegerArray,"integerarray is currently experimental, and its api or internal",1
1880,IntegerArray,data contains a numpy integer array of the appropriate dtype,1
1881,IntegerArray,"mask a boolean array holding a mask on the data, true is missing",1
1883,IntegerArray,func pandas^array with one of the integer dtypes see examples .,1
1892,IntegerArray,attributes,1
1893,IntegerArray,none,1
1894,IntegerArray,methods,1
1895,IntegerArray,none,1
1896,IntegerArray,returns,1
1897,IntegerArray,integerarray,1
1899,IntegerArray,create an integerarray with func pandas^array .,1
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,1
1900,IntegerArray,"int array pd^array 1, none, 3 , dtype pd^int32dtype",1
1902,IntegerArray,integerarray,1
1647,CategoricalDtype,"categories sequence, optional",1
1650,CategoricalDtype,whether or not this categorical is treated as a ordered categorical.,1
1907,IntegerArray,"pd^array 1, none, 3 , dtype int32",1
1908,IntegerArray,integerarray,1
1653,CategoricalDtype,false if there is no existing ordered to maintain.,1
1654,CategoricalDtype,attributes,1
1655,CategoricalDtype,categories,1
1911,IntegerArray,"pd^array 1, none, 3 , dtype uint16",1
1656,CategoricalDtype,ordered,1
1912,IntegerArray,integerarray,1
1657,CategoricalDtype,methods,1
1658,CategoricalDtype,none,1
1667,CategoricalDtype,"t pd^categoricaldtype categories b , a , ordered true",1
1674,CategoricalDtype,"categories 2, object b a",1
1704,CategoricalIndex,"categoricalindex, like categorical, can only take on a limited,",1
1961,IntervalDtype,"subtype str, np^dtype",1
1706,CategoricalIndex,"also,",1
1707,CategoricalIndex,"like categorical, it might have an order, but numerical operations",1
1963,IntervalDtype,attributes,1
1708,CategoricalIndex,"additions, divisions, .",1
1964,IntervalDtype,subtype,1
1709,CategoricalIndex,are not possible.,1
1965,IntervalDtype,methods,1
1966,IntervalDtype,none,1
1968,IntervalDtype,pd^intervaldtype subtype int64,1
1713,CategoricalIndex,"if categories are given, values not in",1
1714,CategoricalIndex,categories will be replaced with nan.,1
1715,CategoricalIndex,"categories index like, optional",1
1716,CategoricalIndex,the categories for the categorical.,1
1718,CategoricalIndex,"if the categories are not given here and also not in dtype , they",1
1720,CategoricalIndex,"ordered bool, optional",1
1721,CategoricalIndex,whether or not this categorical is treated as an ordered,1
2235,SQLTable,uses fact that table is reflected by sqlalchemy to,1
2236,SQLTable,do better type conversions.,1
1724,CategoricalIndex,categorical will be unordered.,1
2237,SQLTable,also holds various flags needed to avoid having to,1
2238,SQLTable,pass them between functions all the time.,1
1727,CategoricalIndex,categories or ordered .,1
1733,CategoricalIndex,attributes,1
1734,CategoricalIndex,codes,1
1735,CategoricalIndex,categories,1
1736,CategoricalIndex,ordered,1
1737,CategoricalIndex,methods,1
1742,CategoricalIndex,remove unused categories,1
1743,CategoricalIndex,set categories,1
1744,CategoricalIndex,as ordered,1
1745,CategoricalIndex,as unordered,1
1746,CategoricalIndex,map,1
1749,CategoricalIndex,if the categories do not validate.,1
2263,StringArray,attributes,1
1751,CategoricalIndex,if an explicit ordered true is given but no categories and the,1
2264,StringArray,none,1
2265,StringArray,methods,1
2266,StringArray,none,1
2269,StringArray,the string methods are available on series backed by,1
2272,StringArray,stringarray returns a booleanarray for comparison methods.,1
2274,StringArray,"pd^array this is , some text , none, data.",1
1763,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",1
1767,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",1
1768,CategoricalIndex,ordered categoricalindex can have a min and max value.,1
1769,CategoricalIndex,"ci pd^categoricalindex a , b , c , a , b , c , ordered true,",1
1770,CategoricalIndex,"categories c , b , a",1
2284,StringArray,"for comparison methods, this returns a class pandas^booleanarray",1
1772,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories c , b , a , ordered true, dtype category # noqa",1
2285,StringArray,"pd^array a , none, c , dtype string a",1
3075,Markup,passing an object to the constructor converts it to text and wraps,1
3076,Markup,it to mark it safe without escaping.,1
3077,Markup,"to escape the text, use the",1
3078,Markup,meth escape class method instead.,1
3334,omdict,the same key.,1
2568,Environment,it contains,1
2824,FileMetadata,metadata handler for standalone pkg info files,1
2569,Environment,"important shared variables like configuration, filters, tests,",1
2570,Environment,globals and others.,1
2571,Environment,instances of this class may be modified if,1
2827,FileMetadata,"this provider rejects all data and metadata requests except for pkg info,",1
2572,Environment,they are not shared and if no template was loaded so far.,1
3724,PyPIJSONLocator,this locator uses pypi s json interface.,1
2828,FileMetadata,"which is treated as existing, and will be the contents of the file at",1
2445,CaseInsensitiveDict,all keys are expected to be strings.,1
2573,Environment,modifications on environments after the first template was loaded,1
2829,FileMetadata,the provided location.,1
2446,CaseInsensitiveDict,the structure remembers the,1
2574,Environment,will lead to surprising effects and undefined behavior.,1
2830,FileMetadata,metadata handler for standalone pkg info files,1
4111,TokenStreamIterator,iterate over the stream,1
2447,CaseInsensitiveDict,"case of the last key to be set, and iter instance ,",1
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,1
4112,TokenStreamIterator,until the eof token is reached.,1
2448,CaseInsensitiveDict,"keys , items , iterkeys , and iteritems",1
3472,PacifyFlushWrapper,from ^flush being called on broken pipe during the shutdown final gc,1
2449,CaseInsensitiveDict,will contain case sensitive keys.,1
3473,PacifyFlushWrapper,of the python interpreter.,1
2833,FileMetadata,"this provider rejects all data and metadata requests except for pkg info,",1
3474,PacifyFlushWrapper,notably ^flush is always called on,1
2834,FileMetadata,"which is treated as existing, and will be the contents of the file at",1
3475,PacifyFlushWrapper,sys^stdout and sys^stderr .,1
2835,FileMetadata,the provided location.,1
3476,PacifyFlushWrapper,so as to have minimal impact on any,1
3477,PacifyFlushWrapper,"other cleanup code, and the case where the underlying file is not a broken",1
3478,PacifyFlushWrapper,"pipe, all calls and attributes are proxied.",1
3227,MethodDispatcher,"on initiation, keys that are lists, sets or tuples are converted to",1
3228,MethodDispatcher,multiple keys so accessing any one of the items in the original,1
3229,MethodDispatcher,list like object returns the matching value,1
3232,MethodDispatcher,a default value which can be set through the default attribute.,1
3255,NotAny,notany does not advance the parsing position within the,1
3256,NotAny,"input string, it only verifies that the specified parse expression",1
3257,NotAny,does not match at the current position.,1
3258,NotAny,"also, notany does",1
3259,NotAny,not skip over leading whitespace.,1
2883,FollowedBy,if any results names are defined,1
2884,FollowedBy,"in the lookahead expression, those will be returned for access by",1
3781,RequirementUninstaller,this uses uninstallpathset to control the workflow.,1
2885,FollowedBy,name.,1
3782,RequirementUninstaller,if the inner block,1
3783,RequirementUninstaller,"exits correctly, the uninstallation is committed, otherwise rolled back.",1
2383,And,expressions may be separated by whitespace.,1
2384,And,may be constructed using the operator.,1
2385,And,"may also be constructed using the operator, which will",1
2386,And,suppress backtracking.,1
3163,MemcachedBytecodeCache,it does not enforce a specific memcache library,1
3164,MemcachedBytecodeCache,tummy s memcache or cmemcache but will accept any class that provides,1
3165,MemcachedBytecodeCache,the minimal interface required.,1
3807,Retry,"each retry attempt will create a new retry object with updated values, so",1
3808,Retry,they can be safely reused.,1
3045,KeyType,"keys can be bare unquoted , or quoted using basic , or literal",1
3046,KeyType,quotes following the same escaping rules as single line stringtype.,1
3306,omdict,key.,1
2412,Argument,all parameters are passed onwards to the parameter constructor.,1
3309,omdict,"internally, items are stored in a doubly linked list, self.",1
3310,omdict,items.,1
3311,omdict,a,1
3312,omdict,"dictionary, self.",1
3313,omdict,"map, is also maintained and stores an ordered list of",1
3314,omdict,"linked list node references, one for each value associated with that key.",1
3315,omdict,standard dict methods interact with the first value associated with a given,1
3316,omdict,key.,1
3317,omdict,"this means that omdict retains method parity with dict, and a dict",1
3701,PrefixLoader,the prefix is delimited from the template by a slash per,1
3318,omdict,object can be replaced with an omdict object and all interaction will,1
3702,PrefixLoader,"default, which can be changed by setting the delimiter argument to",1
3319,omdict,behave identically.,1
3703,PrefixLoader,something else,1
3320,omdict,all dict methods that retain parity with omdict are,1
2425,Bucket,the buckets get an internal checksum from the cache assigned and use this,1
2426,Bucket,to automatically reject outdated cache material.,1
4353,BatchNorm1d,of size c where c is the input size .,1
4356,BatchNorm1d,"also by default, during training this layer keeps running estimates of its",1
4357,BatchNorm1d,"computed mean and variance, which are then used for normalization during",1
4358,BatchNorm1d,evaluation.,1
4359,BatchNorm1d,the running estimates are kept with a default attr momentum,1
4871,ConvReLU3d,we adopt the same interface as class torch^nn.quantized^conv3d .,1
4360,BatchNorm1d,of 01.,1
4361,BatchNorm1d,"if attr track running stats is set to false , this layer then does not",1
4873,ConvReLU3d,attributes same as torch^nn.quantized^conv3d,1
4362,BatchNorm1d,"keep running estimates, and batch statistics are instead used during",1
4363,BatchNorm1d,evaluation time as well.,1
4367,BatchNorm1d,"mathematically, the",1
4369,BatchNorm1d,"math hat x text new 1 text momentum times hat x text momentum times x t ,",1
4370,BatchNorm1d,where math hat x is the estimated statistic and math x t is the,1
4375,BatchNorm1d,num features math c from an expected input of size,1
4376,BatchNorm1d,"math n, c, l or math l from input of size math n, l",1
4890,CyclicLR,cyclical learning rate policy changes the learning rate after every batch.,1
4893,CyclicLR,triangular a basic triangular cycle without amplitude scaling.,1
4894,CyclicLR,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,1
4895,CyclicLR,exp range a cycle that scales initial amplitude by math text gamma ^ text cycle iterations,1
4896,CyclicLR,at each cycle iteration.,1
4392,BatchNorm1d,shape,1
4393,BatchNorm1d,"input math n, c or math n, c, l",1
4394,BatchNorm1d,"output math n, c or math n, c, l same shape as input",1
4658,Caffe2OperatorTestCase,op bench it s a user defined class child of caffe2benchmarkbase,1
5682,Unfold,"consider a batched attr input tensor of shape math n, c, ,",1
5427,NetModifier,inherited classes should implement the modify net method where,1
4659,Caffe2OperatorTestCase,"which includes input and operator, ^etc",1
5683,Unfold,"where math n is the batch dimension, math c is the channel dimension,",1
5428,NetModifier,related operators are added to the net.,1
4660,Caffe2OperatorTestCase,"test config a namedtuple includes test name, input shape, tag, run backward.",1
4661,Caffe2OperatorTestCase,"when run backward is false, the run forward method will be executed, otherwise",1
5685,Unfold,this operation flattens,1
