comment_sentence_id,class,comment_sentence,category
3045,KeyType,"keys can be bare unquoted , or quoted using basic , or literal",Expand
3046,KeyType,quotes following the same escaping rules as single line stringtype.,Expand
3306,omdict,key.,Expand
2412,Argument,all parameters are passed onwards to the parameter constructor.,Expand
3309,omdict,"internally, items are stored in a doubly linked list, self.",Expand
3310,omdict,items.,Expand
3311,omdict,a,Expand
3312,omdict,"dictionary, self.",Expand
3313,omdict,"map, is also maintained and stores an ordered list of",Expand
3314,omdict,"linked list node references, one for each value associated with that key.",Expand
3315,omdict,standard dict methods interact with the first value associated with a given,Expand
3316,omdict,key.,Expand
3317,omdict,"this means that omdict retains method parity with dict, and a dict",Expand
3701,PrefixLoader,the prefix is delimited from the template by a slash per,Expand
3318,omdict,object can be replaced with an omdict object and all interaction will,Expand
3702,PrefixLoader,"default, which can be changed by setting the delimiter argument to",Expand
3319,omdict,behave identically.,Expand
3703,PrefixLoader,something else,Expand
3320,omdict,all dict methods that retain parity with omdict are,Expand
2425,Bucket,the buckets get an internal checksum from the cache assigned and use this,Expand
2426,Bucket,to automatically reject outdated cache material.,Expand
4353,BatchNorm1d,of size c where c is the input size .,Expand
4356,BatchNorm1d,"also by default, during training this layer keeps running estimates of its",Expand
4357,BatchNorm1d,"computed mean and variance, which are then used for normalization during",Expand
4358,BatchNorm1d,evaluation.,Expand
4359,BatchNorm1d,the running estimates are kept with a default attr momentum,Expand
4871,ConvReLU3d,we adopt the same interface as class torch^nn.quantized^conv3d .,Expand
4360,BatchNorm1d,of 01.,Expand
4361,BatchNorm1d,"if attr track running stats is set to false , this layer then does not",Expand
4873,ConvReLU3d,attributes same as torch^nn.quantized^conv3d,Expand
4362,BatchNorm1d,"keep running estimates, and batch statistics are instead used during",Expand
4363,BatchNorm1d,evaluation time as well.,Expand
4367,BatchNorm1d,"mathematically, the",Expand
4369,BatchNorm1d,"math hat x text new 1 text momentum times hat x text momentum times x t ,",Expand
4370,BatchNorm1d,where math hat x is the estimated statistic and math x t is the,Expand
4375,BatchNorm1d,num features math c from an expected input of size,Expand
4376,BatchNorm1d,"math n, c, l or math l from input of size math n, l",Expand
4890,CyclicLR,cyclical learning rate policy changes the learning rate after every batch.,Expand
4893,CyclicLR,triangular a basic triangular cycle without amplitude scaling.,Expand
4894,CyclicLR,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,Expand
4895,CyclicLR,exp range a cycle that scales initial amplitude by math text gamma ^ text cycle iterations,Expand
4896,CyclicLR,at each cycle iteration.,Expand
4392,BatchNorm1d,shape,Expand
4393,BatchNorm1d,"input math n, c or math n, c, l",Expand
4394,BatchNorm1d,"output math n, c or math n, c, l same shape as input",Expand
4658,Caffe2OperatorTestCase,op bench it s a user defined class child of caffe2benchmarkbase,Expand
5682,Unfold,"consider a batched attr input tensor of shape math n, c, ,",Expand
5427,NetModifier,inherited classes should implement the modify net method where,Expand
4659,Caffe2OperatorTestCase,"which includes input and operator, ^etc",Expand
5683,Unfold,"where math n is the batch dimension, math c is the channel dimension,",Expand
5428,NetModifier,related operators are added to the net.,Expand
4660,Caffe2OperatorTestCase,"test config a namedtuple includes test name, input shape, tag, run backward.",Expand
4661,Caffe2OperatorTestCase,"when run backward is false, the run forward method will be executed, otherwise",Expand
5685,Unfold,this operation flattens,Expand
4662,Caffe2OperatorTestCase,run backward method will be executed.,Expand
5686,Unfold,each sliding attr kernel size sized block within the spatial dimensions,Expand
5687,Unfold,"of attr input into a column ie, last dimension of a 3 d attr output",Expand
5688,Unfold,"tensor of shape math n, c times prod text kernel size , l , where",Expand
5689,Unfold,math c times prod text kernel size is the total number of values,Expand
5690,Unfold,within each block a block has math prod text kernel size spatial,Expand
5691,Unfold,"locations each containing a math c channeled vector , and math l is",Expand
5692,Unfold,the total number of such blocks,Expand
5693,Unfold,math,Expand
5694,Unfold,l prod d left lfloor frac text spatial size d 2 times text padding d %,Expand
5695,Unfold,"text dilation d times text kernel size d 1 1 text stride d 1 right rfloor,",Expand
5440,OneHotCategorical,samples are one hot coded vectors of size probs^size 1 .,Expand
5696,Unfold,where math text spatial size is formed by the spatial dimensions,Expand
5697,Unfold,"of attr input math above , and math d is over all spatial",Expand
5698,Unfold,dimensions.,Expand
5199,Error,each error in the report has an error message and a backtrace.,Expand
5712,Unfold,spatial dimensions.,Expand
5465,Poisson,"samples are nonnegative integers, with a pmf given by",Expand
5466,Poisson,math,Expand
5723,Unfold,replicated across all spatial dimensions.,Expand
4711,Conv3d,"in the simplest case, the output value of the layer with input size math n, c in , d, h, w",Expand
4712,Conv3d,"and output math n, c out , d out , h out , w out can be precisely described as",Expand
4713,Conv3d,math,Expand
4714,Conv3d,"out n i, c out j bias c out j",Expand
4715,Conv3d,"sum k 0 ^ c in 1 weight c out j , k star input n i, k",Expand
4465,BCEWithLogitsLoss,the unreduced ie with attr reduction set to none loss can be described as,Expand
4466,BCEWithLogitsLoss,math,Expand
5490,QuantWrapper,this is used by the quantization utility functions to add the quant and,Expand
4467,BCEWithLogitsLoss,"ell x, y l l 1, dots,l n ^ top, quad",Expand
5491,QuantWrapper,"dequant modules, before convert function quantstub will just be observer,",Expand
4468,BCEWithLogitsLoss,l n w n left y n cdot log sigma x n,Expand
5492,QuantWrapper,"it observes the input tensor, after convert , quantstub",Expand
4469,BCEWithLogitsLoss,"1 y n cdot log 1 sigma x n right ,",Expand
5493,QuantWrapper,will be swapped to nnq^quantize which does actual quantization.,Expand
4470,BCEWithLogitsLoss,where math n is the batch size.,Expand
5494,QuantWrapper,similarly,Expand
4471,BCEWithLogitsLoss,if attr reduction is not none,Expand
5495,QuantWrapper,for dequantstub .,Expand
4472,BCEWithLogitsLoss,"default mean , then",Expand
4473,BCEWithLogitsLoss,math,Expand
4474,BCEWithLogitsLoss,"ell x, y begin cases",Expand
4475,BCEWithLogitsLoss,"operatorname mean l , & text if reduction text mean",Expand
4476,BCEWithLogitsLoss,"operatorname sum l , & text if reduction text sum .",Expand
4477,BCEWithLogitsLoss,end cases,Expand
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,Expand
4478,BCEWithLogitsLoss,this is used for measuring the error of a reconstruction in for example,Expand
4479,BCEWithLogitsLoss,an auto encoder.,Expand
5759,Unfold,"input math n, c,",Expand
4480,BCEWithLogitsLoss,note that the targets t i should be numbers,Expand
5760,Unfold,"output math n, c times prod text kernel size , l as described above",Expand
4481,BCEWithLogitsLoss,between 0 and 1.,Expand
4482,BCEWithLogitsLoss,it s possible to trade off recall and precision by adding weights to positive examples.,Expand
4483,BCEWithLogitsLoss,in the case of multi label classification the loss can be described as,Expand
4484,BCEWithLogitsLoss,math,Expand
5508,SGD,nesterov momentum is based on the formula from,Expand
4485,BCEWithLogitsLoss,"ell c x, y l c l 1,c , dots,l n,c ^ top, quad",Expand
5509,SGD,on the importance of initialization and momentum in deep learning .,Expand
4486,BCEWithLogitsLoss,"l n,c w n,c left p c y n,c cdot log sigma x n,c",Expand
4487,BCEWithLogitsLoss,"1 y n,c cdot log 1 sigma x n,c right ,",Expand
4747,Conv3d,"in other words, for an input of size math n, c in , d in , h in , w in ,",Expand
4749,Conv3d,"math in channels c in , out channels c in times k, .",Expand
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",Expand
4494,BCEWithLogitsLoss,then pos weight for the class should be equal to math frac 300 100 3 .,Expand
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,Expand
4495,BCEWithLogitsLoss,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,Expand
5012,DiagonalTensor,this class has limited utility and is mostly useful for verifying that the,Expand
5014,DiagonalTensor,it is based on the diagonalarray,Expand
5015,DiagonalTensor,example in the numpy documentation.,Expand
5017,DiagonalTensor,with the pytorch dispatch system happens via the torch function,Expand
5019,DiagonalTensor,diagonaltensor represents a 2d tensor with n rows and columns that has,Expand
5020,DiagonalTensor,diagonal entries set to value and all other entries set to zero.,Expand
5021,DiagonalTensor,the,Expand
5022,DiagonalTensor,main functionality of diagonaltensor is to provide a more compact,Expand
4769,Conv3d,"input math n, c in , d in , h in , w in",Expand
4770,Conv3d,"output math n, c out , d out , h out , w out where",Expand
4771,Conv3d,math,Expand
4774,Conv3d,math,Expand
5289,Module,"modules can also contain other modules, allowing to nest them in",Expand
4777,Conv3d,math,Expand
5290,Module,a tree structure.,Expand
5291,Module,you can assign the submodules as regular attributes,Expand
4780,Conv3d,attributes,Expand
4781,Conv3d,weight tensor the learnable weights of the module of shape,Expand
4784,Conv3d,the values of these weights are sampled from,Expand
4786,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,Expand
4787,Conv3d,bias tensor the learnable bias of the module of shape out channels .,Expand
4788,Conv3d,"if attr bias is true ,",Expand
4789,Conv3d,then the values of these weights are,Expand
4790,Conv3d,"sampled from math mathcal u sqrt k , sqrt k where",Expand
5303,Module,"submodules assigned in this way will be registered, and will have their",Expand
4791,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,Expand
5304,Module,"parameters converted too when you call meth to , etc",Expand
4536,BCEWithLogitsLoss,"input math n, where math means, any number of additional dimensions",Expand
4537,BCEWithLogitsLoss,"target math n, , same shape as the input",Expand
4539,BCEWithLogitsLoss,"if attr reduction is none , then math n, , same",Expand
4297,AdaptiveMaxPool3d,"the output is of size d x h x w, for any input size.",Expand
4298,AdaptiveMaxPool3d,the number of output features is equal to the number of input planes.,Expand
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,Expand
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,Expand
5325,MultiLabelMarginLoss,for each sample in the mini batch,Expand
5326,MultiLabelMarginLoss,math,Expand
5327,MultiLabelMarginLoss,"text loss x, y sum ij frac max 0, 1 x y j x i text x^size 0",Expand
5586,Task,"tasks are executed in the context of a taskgroup, which, in turn, can",Expand
5587,Task,be run by a session.,Expand
5588,Task,task outputs are fetched by the session at the end of the run.,Expand
5333,MultiLabelMarginLoss,the criterion only considers a contiguous block of non negative targets that,Expand
5334,MultiLabelMarginLoss,starts at the front.,Expand
5335,MultiLabelMarginLoss,this allows for different samples to have variable amounts of target classes.,Expand
5091,EmbeddingBag,attributes,Expand
5092,EmbeddingBag,"weight tensor the learnable weights of the module of shape num embeddings, embedding dim",Expand
5093,EmbeddingBag,"initialized from math mathcal n 0, 1 .",Expand
5094,EmbeddingBag,"inputs attr input longtensor , attr offsets longtensor, optional , and",Expand
5095,EmbeddingBag,"attr per index weights tensor, optional",Expand
5096,EmbeddingBag,"if attr input is 2d of shape b, n ,",Expand
5097,EmbeddingBag,"it will be treated as b bags sequences each of fixed length n , and",Expand
5098,EmbeddingBag,this will return b values aggregated in a way depending on the attr mode .,Expand
5099,EmbeddingBag,attr offsets is ignored and required to be none in this case.,Expand
5100,EmbeddingBag,"if attr input is 1d of shape n ,",Expand
5101,EmbeddingBag,it will be treated as a concatenation of multiple bags sequences .,Expand
5102,EmbeddingBag,attr offsets is required to be a 1d tensor containing the,Expand
5103,EmbeddingBag,starting index positions of each bag in attr input .,Expand
5104,EmbeddingBag,"therefore,",Expand
5105,EmbeddingBag,"for attr offsets of shape b , attr input will be viewed as",Expand
5106,EmbeddingBag,having b bags.,Expand
5107,EmbeddingBag,"empty bags ie, having 0 length will have",Expand
5364,MultiLabelMarginLoss,"input math c or math n, c where n is the batch size and c",Expand
5108,EmbeddingBag,returned vectors filled by zeros.,Expand
5109,EmbeddingBag,"per sample weights tensor, optional a tensor of float double weights, or none",Expand
5366,MultiLabelMarginLoss,"target math c or math n, c , label targets padded by 1 ensuring same shape as the input.",Expand
5110,EmbeddingBag,to indicate all weights should be taken to be 1 .,Expand
5111,EmbeddingBag,"if specified, attr per sample weights",Expand
5368,MultiLabelMarginLoss,"if attr reduction is none , then math n .",Expand
5112,EmbeddingBag,must have exactly the same shape as input and is treated as having the same,Expand
5113,EmbeddingBag,"attr offsets , if those are not none .",Expand
5114,EmbeddingBag,only supported for mode sum .,Expand
4349,BatchNorm1d,math,Expand
4351,BatchNorm1d,the mean and standard deviation are calculated per dimension over,Expand
256,ChunkIter,an iterable that will yield chunks of data.,Summary
1,AccessMixin,abstract cbv mixin that gives access mixins the same customizable,Summary
2,AccessMixin,functionality.,Summary
5,AmbiguityError,more than one migration matches a name prefix.,Summary
262,Client,a class that can act as a client for testing purposes.,Summary
7,AppConfigStub,stub of an appconfig.,Summary
778,Serializer,convert a queryset to json.,Summary
11,Archive,the external api class that encapsulates an archive implementation.,Summary
780,SessionStorage,"store messages in the session that is, django^contrib.sessions .",Summary
14,ArchiveIndexView,top level archive of date based items.,Summary
782,SessionStore,"a database session store, that handles updating the account id column",Summary
16,Atomic,guarantee the atomic execution of a given block.,Summary
787,SimpleView,a simple view with a docstring.,Summary
789,SpatialRefSysMixin,the spatialrefsysmixin is a class used by the database dependent,Summary
790,SpatialRefSysMixin,spatialrefsys objects to reduce redundant code.,Summary
538,MigrationLoader,load migration files from disk and their status from the database.,Summary
795,SplitHiddenDateTimeWidget,a widget that splits datetime input into two input type hidden inputs.,Summary
797,StaticFilesHandler,"wsgi middleware that intercepts calls to the static files directory, as",Summary
286,Combinable,provide the ability to combine one or two objects with,Summary
798,StaticFilesHandler,"defined by the static url setting, and serves those files.",Summary
287,Combinable,some connector.,Summary
292,ConsoleDirective,a restructuredtext directive which renders a two tab code block in which,Summary
293,ConsoleDirective,the second tab shows a windows command line equivalent of the usual,Summary
294,ConsoleDirective,unix oriented examples.,Summary
808,SuccessMessageMixin,add a success message on successful form submission.,Summary
298,Context,a stack container for variable context,Summary
810,TemplateDoesNotExist,the exception used when a template does not exist.,Summary
300,CryptPasswordHasher,password hashing using unix crypt not recommended,Summary
304,CustomArticleAdmin,tests various hooks for using custom templates and contexts.,Summary
50,AtomicTests,tests for the atomic decorator and context manager.,Summary
306,CustomCacheKeyValidationTests,tests for the ability to mixin a custom validate key method to,Summary
307,CustomCacheKeyValidationTests,a custom cache backend that otherwise inherits from a builtin,Summary
314,CustomHeaderRemoteUserTest,tests a custom remoteusermiddleware subclass with custom http auth user,Summary
62,AutoFieldMeta,metaclass to maintain backward inheritance compatibility for autofield.,Summary
318,DatabaseReceiver,used in the tests for the database argument in signals #13552,Summary
574,MigrationQuestioner,give the autodetector responses to questions it might have.,Summary
325,DisallowedModelAdminToField,invalid to field was passed to admin view via url query string,Summary
582,MigrationWriter,take a migration instance and is able to produce the contents,Summary
327,DjangoHTMLTranslator,django specific rest to html tweaks.,Summary
583,MigrationWriter,of the migration file from it.,Summary
840,TestImageFieldFile,custom field file class that records whether or not the underlying file,Summary
329,Dumpdata,tests for dumpdata management command.,Summary
841,TestImageFieldFile,was opened.,Summary
586,ModelBase,metaclass for all models.,Summary
331,EarliestOrLatestTests,tests for the earliest and latest objects methods,Summary
588,ModelSignal,signal subclass that allows the sender to be lazily specified as a string,Summary
589,ModelSignal,of the app label^modelname form.,Summary
592,MultiPartParser,a rfc2388 multipart form data parser.,Summary
337,ErrorDict,a collection of errors that knows how to display itself in various formats.,Summary
84,BadSignature,signature does not match.,Summary
341,ExceptionThatFailsUnpickling,"after pickling, this class fails unpickling with an error about incorrect",Summary
86,BarAccount,a service specific account of type bar.,Summary
342,ExceptionThatFailsUnpickling,arguments passed to init .,Summary
598,MultiValueDict,a subclass of dictionary customized to handle multiple values for the,Summary
599,MultiValueDict,same key.,Summary
88,BaseCommand,the base class from which all management commands ultimately,Summary
89,BaseCommand,derive.,Summary
345,FakePayload,a wrapper around bytesio that restricts what can be read since data from,Summary
346,FakePayload,the network can t be sought and cannot be read outside of its content,Summary
347,FakePayload,length.,Summary
859,UniqueAnchor,this is a model that can be used as,Summary
860,UniqueAnchor,something for other models to point at,Summary
863,UpdateError,occurs if django tries to update a session that was deleted.,Summary
865,UserCreationForm,"a form that creates a user, with no privileges, from the given username and",Summary
866,UserCreationForm,password.,Summary
871,VariableWrapper,an adapter class for cursor variables that prevents the wrapped object,Summary
872,VariableWrapper,from being converted into a string when used to instantiate an oracleparam.,Summary
363,FrenchTestCase,tests using the french translations of the sampleproject.,Summary
367,Group,table column fields,Summary
879,WindowFrame,model the frame clause in window expressions.,Summary
371,GZipMiddleware,on the accept encoding header.,Summary
374,HiddenRangeWidget,a widget that splits input into two input type hidden inputs.,Summary
376,ImageFileDescriptor,"just like the filedescriptor, but for imagefields.",Summary
633,MultiValueField,aggregate the logic of multiple fields.,Summary
890,XFrameOptionsDecoratorsTests,tests for the x frame options decorators.,Summary
382,IncompleteCategoryFormWithExclude,a form that replaces the model s url field with a custom one.,Summary
386,Individual,a model with a fk to itself.,Summary
397,InputStreamExhausted,no more reads are allowed from this device.,Summary
654,MultiWidget,a widget that is composed of multiple widgets.,Summary
403,InvalidBasesError,a model s base classes can t be resolved.,Summary
405,KMLSitemap,a minimal hook to produce kml sitemaps.,Summary
407,ListMixin,a base class which provides complete list interface.,Summary
663,MyModel,model subclass with a custom base using metaclass.,Summary
665,NestedObjectsTests,tests for nestedobject utility collection.,Summary
667,Operation,base class for migration operations.,Summary
680,OverwritingStorage,overwrite existing files instead of appending a suffix to generate an,Summary
681,OverwritingStorage,unused name.,Summary
685,ParentWithDependentChildren,model where the validation of child foreign key relationships depends,Summary
686,ParentWithDependentChildren,on validation of the parent,Summary
689,Permission,the permissions system provides a way to assign permissions to specific,Summary
690,Permission,users and groups of users.,Summary
201,BaseDatabaseSchemaEditor,this class and its subclasses are responsible for emitting schema changing,Summary
202,BaseDatabaseSchemaEditor,"statements to the databases model creation removal alteration, field",Summary
203,BaseDatabaseSchemaEditor,"renaming, index fiddling, and so on.",Summary
465,LogoutThenLoginTests,tests for the logout then login view,Summary
210,BaseExpression,base class for all query expressions.,Summary
723,ProxyModelInheritanceTests,proxy model inheritance across apps can result in migrate not creating the table,Summary
212,BaseUpdateView,base view for updating an existing object.,Summary
724,ProxyModelInheritanceTests,for the proxied model as described in #12286 .,Summary
471,ManagementForm,keep track of how many form instances are displayed on the page.,Summary
216,BaseYearArchiveView,list of objects published in a given year.,Summary
218,BCryptSHA256PasswordHasher,secure password hashing using the bcrypt algorithm recommended,Summary
731,RawPostDataException,you cannot access raw post data from a request that has,Summary
476,MemcachedCache,an implementation of a cache binding using python memcached,Summary
732,RawPostDataException,"multipart post data if it has been accessed via post,",Summary
733,RawPostDataException,"files, etc.",Summary
478,MemoryFileUploadHandler,file upload handler to stream uploads into memory used for small files .,Summary
734,RawPostDataException,.,Summary
480,Migration,the base class for all migrations.,Summary
227,BoundWidget,a container class used for iterating over widgets.,Summary
742,RemoteTestRunner,run tests and record everything but don t display anything.,Summary
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,Summary
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,Summary
751,ReverseGenericManyToOneDescriptor,accessor to the related objects manager on the one to many relation created,Summary
752,ReverseGenericManyToOneDescriptor,by genericrelation.,Summary
504,MigrationGraph,represent the digraph of all migrations in a project.,Summary
249,CacheHandler,a cache handler to manage access to cache instances.,Summary
763,SameAsLookup,the operator is the same as operator.,Summary
764,SameAsLookup,it tests actual geometric,Summary
253,Choices,class for creating enumerated choices.,Summary
765,SameAsLookup,equality of two features.,Summary
766,SameAsLookup,"so if a and b are the same feature,",Summary
767,SameAsLookup,"vertex by vertex, the operator returns true.",Summary
1158,TBTools,basic tools used by all traceback printer classes.,Summary
1095,IPythonInputSplitter,an input splitter that recognizes all of ipython s special syntax.,Summary
1160,TermColors,color escape sequences.,Summary
1161,TermColors,this class defines the escape sequences for all the standard ansi?,Summary
1162,TermColors,colors in terminals.,Summary
1163,TermColors,also defines a nocolor escape which is just the null,Summary
1164,TermColors,"string, suitable for defining dummy color schemes in terminals which get",Summary
1101,Magics,base class for implementing magic functions.,Summary
1165,TermColors,confused by color escapes.,Summary
912,Audio,create an audio object.,Summary
1042,capture_output,context manager for capturing stdout err,Summary
1044,CapturingDisplayPublisher,a displaypublisher that store,Summary
1046,CellMagicRole,cross reference role displayed with a %% prefix,Summary
1174,UserMagics,placeholder for user defined magics to be added at runtime.,Summary
1048,DisplayHook,the custom ipython displayhook to replace sys^displayhook.,Summary
1054,DummyMod,a dummy module used for ipython s interactive module when,Summary
1055,DummyMod,a namespace must be assigned to the module s dict .,Summary
1185,YouTubeVideo,"class for embedding a youtube video in an ipython session, based on its video id.",Summary
1058,GeoJSON,geojson expects json able dict,Summary
1064,HelpEnd,transformer for help syntax obj?,Summary
1065,HelpEnd,and obj?,Summary
1068,HistoryAccessor,access the history database without adding to it.,Summary
1132,MyFrame,this is myframe.,Summary
1133,MyFrame,"it just shows a few controls on a wxpanel,",Summary
1134,MyFrame,and has a simple menu.,Summary
1138,Obj,namespace to hold arbitrary information.,Summary
1140,RichPromptDisplayHook,subclass of base display hook using coloured prompt,Summary
1078,InteractiveShellApp,as part of configuring a shell environment.,Summary
1142,Struct,a dict subclass with attribute style access.,Summary
1472,OldPostingList,a posting list is a map of search terms to message ids.,Summary
1474,Rescan,add new messages to index,Summary
1476,StorageBackedLongs,this combines storagebackeddata with pack unpacklonglist to pack,Summary
1477,StorageBackedLongs,and save sets of ints.,Summary
1424,ConfigureMailboxes,add one or more mailboxes.,Summary
1496,Util,utility functions for builds,Summary
1434,ConnectToGuiOMatic,connect to a waiting gui o matic gui,Summary
1498,Vcard,display a single vcard,Summary
1436,ContactSet,"set contact lines, ensuring contact exists",Summary
1500,VCardSet,"add a lines to a vcard, ensuring vcard exists",Summary
1438,EncryptedIntDict,encrypteddict which only deals in signed 64 bit int values.,Summary
1502,VCardStore,this is a disk backed in memory collection of vcards.,Summary
1442,EncryptedUnicodeDict,encrypteddict which only deals in unicode values.,Summary
1444,Event,this is a single event in the event log.,Summary
1450,Forward,create forwarding drafts of one or more messages,Summary
1452,Group_,view groups,Summary
1454,HashCash,try to collide a hash using the smtorp algorithm,Summary
1263,AutocryptSearch,search for the autocrypt database.,Summary
1456,ListTags,list tags,Summary
1265,AutoTlsConnBroker,"this broker tries to auto upgrade connections to use tls, or at",Summary
1266,AutoTlsConnBroker,least do the ssl handshake here so we can record info about it.,Summary
1458,MailpileJinjaLoader,a jinja2 template loader which uses the mailpile configuration,Summary
1459,MailpileJinjaLoader,and plugin system to find template files.,Summary
1269,ConfigDict,"a sanity checking, self documenting dictionary of program settings.",Summary
1462,MailpileMailbox,a maildir class for windows using !,Summary
1463,MailpileMailbox,instead of in filenames,Summary
1466,MailpileVFS,"this is a router object that implements the vfs interface but,",Summary
1467,MailpileVFS,delegating calls to individual implementations.,Summary
1470,MoveFilter,move an auto tagging rule,Summary
1215,_MockPOP3,base mock that pretends to be a poplib pop3 connection.,Summary
1984,PlotAccessor,make plots of series or dataframe.,Summary
2245,StringArray,extension array for string data.,Summary
1548,AbstractEngine,object serving as a base class for all engines.,Summary
1550,AbstractHolidayCalendar,abstract interface to create holidays following certain rules.,Summary
1870,Holiday,class that defines a holiday with start end dates and rules,Summary
1871,Holiday,for observance.,Summary
1552,AccessorCallableDocumenter,this documenter lets us removes .,Summary
1553,AccessorCallableDocumenter,call from the method signature for,Summary
2322,StringMethods,vectorized string functions for series and index.,Summary
1554,AccessorCallableDocumenter,callable accessors like series^plot,Summary
1874,IntegerArray,array of integer optional missing values.,Summary
1558,AccessorDocumenter,specialized documenter subclass for accessors.,Summary
1560,Base,common tests for all variations of intervalindex construction.,Summary
1569,BaseInterfaceTests,tests that the basic interface is satisfied.,Summary
2210,SelectNSeries,implement n largest smallest for series,Summary
2338,TermValue,hold a term value the we use to construct a condition filter,Summary
1570,BaseInterfaceTests,interface,Summary
2340,TestDatetimelikeSubtype,tests specific to intervalindex with datetime like subtype,Summary
1573,BooleanArray,array of boolean true false data with missing values.,Summary
2342,TestFromArrays,tests specific to intervalindex^from arrays,Summary
1638,BusinessHour,dateoffset subclass representing possibly n business hours.,Summary
1958,IntervalDtype,an extensiondtype for interval data.,Summary
1703,CategoricalIndex,index based on an underlying class categorical .,Summary
2344,TestFromTuples,tests specific to intervalindex^from tuples,Summary
1640,BusinessMixin,mixin to business types to provide related functions.,Summary
2346,TestPeriodIndexSeriesComparisonConsistency,test periodindex and period series ops consistency,Summary
1642,BYearBegin,dateoffset increments between business year begin dates.,Summary
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,Summary
2349,TestSorted,everything you wanted to test about sorting,Summary
1838,CythonCommand,custom distutils command subclassed from cython^distutils.build ext,Summary
2351,UnsortedIndexError,"error raised when attempting to get a slice of a multiindex,",Summary
1839,CythonCommand,"to compile pyx c, and stop there.",Summary
2224,SetopCheck,this is called to decorate the set operations of intervalindex,Summary
2352,UnsortedIndexError,and the index has not been lexsorted.,Summary
2225,SetopCheck,to perform the type check in advance.,Summary
1844,DataIndexableCol,represent a data column that can be indexed,Summary
2230,SQLiteTable,patch the sqltable for fallback support.,Summary
1846,ExcelFile,class for parsing tabular excel sheets into dataframe objects.,Summary
2234,SQLTable,for mapping pandas tables to sql tables.,Summary
1982,NonConsolidatableMixIn,hold methods for the nonconsolidatable blocks,Summary
3072,Markup,a string that is ready to be safely inserted into an html or xml,Summary
2816,fdspawn,this is like pexpect^spawn but allows you to supply your own open file,Summary
3073,Markup,"document, either because it was escaped or because it was marked",Summary
2817,fdspawn,descriptor.,Summary
3074,Markup,safe.,Summary
2563,DocumentErrorTree,implements a dict like class to query errors by indexes following the,Summary
3334,omdict,the same key.,Summary
2824,FileMetadata,metadata handler for standalone pkg info files,Summary
2569,Environment,"important shared variables like configuration, filters, tests,",Summary
4106,TarFile,the tarfile class provides an interface to tar archives.,Summary
2570,Environment,globals and others.,Summary
2571,Environment,instances of this class may be modified if,Summary
4108,Token,token class.,Summary
2572,Environment,they are not shared and if no template was loaded so far.,Summary
2573,Environment,modifications on environments after the first template was loaded,Summary
4110,TokenStreamIterator,the iterator for tokenstreams.,Summary
2574,Environment,will lead to surprising effects and undefined behavior.,Summary
2830,FileMetadata,metadata handler for standalone pkg info files,Summary
3088,Markup,"output of that method, marking it safe.",Summary
3601,Path,the path type is similar to the class file type but it performs,Summary
3602,Path,different checks.,Summary
4116,TreeBuilder,base treebuilder implementation,Summary
4126,Trie,abstract base class for tries,Summary
4128,UndefinedEnvironmentName,a name was attempted to be used that does not exist inside of the,Summary
2848,FileSystemLoader,loads templates from the file system.,Summary
4129,UndefinedEnvironmentName,environment.,Summary
2849,FileSystemLoader,this loader can find templates,Summary
2850,FileSystemLoader,in folders on the file system and is the preferred way to load them.,Summary
4132,UnlockError,base class for errors arising from attempts to release the lock.,Summary
4142,ZipResourceFinder,resource finder for resources in ^zip files.,Summary
2357,_BZ2Proxy,small proxy class that enables external file object,Summary
2358,_BZ2Proxy,support for r bz2 and w bz2 modes.,Summary
3385,Option,options are usually optional values on the command line and,Summary
2873,Filter,alphabetizes attributes for elements,Summary
3386,Option,have some extra features that arguments don t have.,Summary
2875,Filter_,sanitizes token stream of xhtml mathml svg and of inline style attributes,Summary
2877,FollowedBy,lookahead matching of the given parse expression.,Summary
2879,FollowedBy,"the input string, it only verifies that the specified parse",Summary
2880,FollowedBy,expression matches at the current position.,Summary
2369,_FileInFile,a thin wrapper around an existing file object that,Summary
2881,FollowedBy,followedby,Summary
2370,_FileInFile,provides a part of its data as an individual file,Summary
2882,FollowedBy,always returns a null token list.,Summary
2371,_FileInFile,object.,Summary
2375,_MovedItems,lazy loading of moved objects,Summary
2887,FollowedBy,# use followedby to match a label only if it is followed by a,Summary
2377,_PathParents,this object provides sequence like access to the logical ancestors,Summary
2889,FollowedBy,label data word followedby,Summary
2378,_PathParents,of a path.,Summary
3663,PipError,base pip exception,Summary
3665,PoolManager,allows for arbitrary requests while transparently keeping track of,Summary
3666,PoolManager,necessary connection pools for you.,Summary
